"C22","B08882","0.7"
"C23","B08882","1.0"
"C25","B08882","0.7"
"C1704","B10260","0.8"
"C1703","B10260","0.8"
"C1099","B06777","1.0"
"C1098","B06777","1.0"
"C5024","B13926","1.0"
"C317","B35978","0.88"
"C316","B35978","0.88"
"C4218","B00047","1.0"
"C4216","B00047","1.0"
"C4217","B00047","1.0"
"C4632","B06789","1.0"
"C3873","B12386","1.0"
"C3874","B12386","1.0"
"C5220","B35532","1.0"
"C3623","B33419","1.0"
"C3084","B17499","1.0"
"C3085","B17499","1.0"
"C3086","B17499","1.0"
"C4466","B28769","1.0"
"C1450","B11946","1.0"
"C696","B41352","0.8888888888888888"
"C695","B41352","0.8888888888888888"
"C1615","B12942","1.0"
"C1614","B12942","1.0"
"C3354","B19364","1.0"
"C3000","B02991","1.0"
"C5153","B02405","1.0"
"C5154","B02405","1.0"
"C150","B05723","1.0"
"C3181","B03539","1.0"
"C3916","B27478","1.0"
"C869","B23521","1.0"
"C5270","B08096","1.0"
"C5271","B08096","1.0"
"C368","B23393","1.0"
"C4647","B33082","1.0"
"C4845","B35957","1.0"
"C4844","B35957","1.0"
"C998","B23699","1.0"
"C4639","B01861","1.0"
"C19","B13878","1.0"
"C4970","B33229","1.0"
"C4971","B33229","1.0"
"C1603","B08390","0.9714285714285714"
"C1269","B11825","1.0"
"C4427","B01899","1.0"
"C4428","B01899","1.0"
"C4429","B01899","1.0"
"C3290","B11554","1.0"
"C5586","B08450","0.9714285714285714"
"C1317","B01841","0.76"
"C1316","B01841","0.76"
"C4669","B11296","1.0"
"C1797","B01494","1.0"
"C1796","B01494","1.0"
"C1795","B01494","1.0"
"C1794","B01494","1.0"
"C1793","B01494","1.0"
"C1799","B01494","1.0"
"C1798","B01494","1.0"
"C2375","B01946","0.9"
"C1804","B01494","1.0"
"C1803","B01494","1.0"
"C1802","B01494","1.0"
"C1801","B01494","1.0"
"C1800","B01494","1.0"
"C3782","B08061","0.7272727272727273"
"C3783","B08061","0.7272727272727273"
"C4251","B23256","1.0"
"C4252","B23256","1.0"
"C4253","B23256","1.0"
"C4254","B23256","1.0"
"C944","B35496","1.0"
"C523","B33081","0.7538461538461538"
"C521","B33081","0.7538461538461538"
"C753","B08142","1.0"
"C752","B08142","1.0"
"C4449","B08307","0.8"
"C4442","B08307","0.8"
"C4443","B08307","0.8"
"C4444","B08307","0.8"
"C4445","B08307","0.8"
"C4446","B08307","0.8"
"C4447","B08307","0.8"
"C4448","B08307","0.8"
"C4594","B08241","1.0"
"C4595","B08241","1.0"
"C3522","B08066","1.0"
"C3400","B25849","1.0"
"C3401","B25849","1.0"
"C3402","B25849","1.0"
"C3403","B25849","1.0"
"C1206","B01665","1.0"
"C3301","B01617","1.0"
"C3302","B01617","1.0"
"C3303","B01617","1.0"
"C3304","B01617","1.0"
"C1585","B13500","1.0"
"C1584","B13500","1.0"
"C1583","B13500","1.0"
"C1582","B13500","1.0"
"C4988","B01947","0.8799999999999999"
"C5296","B01341","1.0"
"C5295","B01341","1.0"
"C5297","B01341","1.0"
"C5329","B11622","1.0"
"C5331","B11622","1.0"
"C5330","B11622","1.0"
"C1296","B08260","1.0"
"C4200","B01575","1.0"
"C3242","B03227","1.0"
"C5273","B01351","1.0"
"C638","B01408","1.0"
"C5319","B03281","1.0"
"C5318","B03281","1.0"
"C5311","B03281","1.0"
"C5313","B03281","1.0"
"C5312","B03281","1.0"
"C5315","B03281","1.0"
"C5314","B03281","1.0"
"C5317","B03281","1.0"
"C5316","B03281","1.0"
"C5320","B03281","1.0"
"C4249","B17529","1.0"
"C4250","B17529","1.0"
"C5725","B01811","1.0"
"C3991","B01874","1.0"
"C3992","B01874","1.0"
"C3993","B01874","1.0"
"C3135","B05582","1.0"
"C2220","B05310","1.0"
"C2209","B05310","1.0"
"C2208","B05310","1.0"
"C2207","B05310","1.0"
"C2206","B05310","1.0"
"C2215","B05310","1.0"
"C2214","B05310","1.0"
"C2213","B05310","1.0"
"C2212","B05310","1.0"
"C2211","B05310","1.0"
"C2210","B05310","1.0"
"C2219","B05310","1.0"
"C2218","B05310","1.0"
"C2217","B05310","1.0"
"C2216","B05310","1.0"
"C3516","B35251","1.0"
"C5348","B23434","1.0"
"C5347","B23434","1.0"
"C832","B19193","1.0"
"C3830","B23481","1.0"
"C3823","B23481","1.0"
"C3824","B23481","1.0"
"C3825","B23481","1.0"
"C3826","B23481","1.0"
"C3827","B23481","1.0"
"C3828","B23481","1.0"
"C3829","B23481","1.0"
"C3926","B10850","0.8"
"C2709","B07268","0.76"
"C1686","B17535","1.0"
"C1199","B20748","1.0"
"C1198","B20748","1.0"
"C175","B06630","1.0"
"C174","B06630","1.0"
"C173","B06630","1.0"
"C1605","B23467","1.0"
